Key,Title,Side Effects,% of Side Effects, Labels,% of Labels,ParentKey,Url
M03AC1444,"Pancuronium",18,0.31,4,0.01,nd1440,http://sideeffects.embl.de/drugs/4675
M03AC1445,"Rocuronium",28,0.48,10,0.03,nd1440,http://sideeffects.embl.de/drugs/60695
M03AC1446,"Vecuronium",40,0.68,15,0.05,nd1440,http://sideeffects.embl.de/drugs/39764
nd1447,"M03B - MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",369,6.28,414,1.37,nd1436,
nd1448,"M03BA - Carbamic acid esters",50,0.85,129,0.43,nd1447,
M03BA1449,"Carisoprodol",24,0.41,54,0.18,nd1448,http://sideeffects.embl.de/drugs/2576
M03BA1450,"Methocarbamol",37,0.63,75,0.25,nd1448,http://sideeffects.embl.de/drugs/4107
nd1451,"M03BB - Oxazol, thiazine, and triazine derivatives",12,0.2,18,0.06,nd1447,
M03BB1452,"Chlorzoxazone",12,0.2,18,0.06,nd1451,http://sideeffects.embl.de/drugs/2733
nd1453,"M03BC - Ethers, chemically close to antihistamines",24,0.41,28,0.09,nd1447,
M03BC1454,"Orphenadrine",24,0.41,28,0.09,nd1453,http://sideeffects.embl.de/drugs/4601
nd1455,"M03BX - Other centrally acting agents",352,5.99,239,0.79,nd1447,
M03BX1456,"Baclofen",199,3.38,59,0.2,nd1455,http://sideeffects.embl.de/drugs/2284
M03BX1457,"Cyclobenzaprine",120,2.04,111,0.37,nd1455,http://sideeffects.embl.de/drugs/2895
M03BX1458,"Tizanidine",198,3.37,69,0.23,nd1455,http://sideeffects.embl.de/drugs/5487
nd1459,"M03C - MUSCLE RELAXANTS, DIRECTLY ACTING AGENTS",89,1.51,16,0.05,nd1436,
nd1460,"M03CA - Dantrolene and derivatives",89,1.51,16,0.05,nd1459,
M03CA1461,"Dantrolene",89,1.51,16,0.05,nd1460,http://sideeffects.embl.de/drugs/2951
nd1462,"M04 - ANTIGOUT PREPARATIONS",407,6.92,91,0.3,nd1375,
nd1463,"M04A - ANTIGOUT PREPARATIONS",407,6.92,91,0.3,nd1462,
nd1464,"M04AA - Preparations inhibiting uric acid production",363,6.17,68,0.22,nd1463,
M04AA1465,"Allopurinol",218,3.71,63,0.21,nd1464,http://sideeffects.embl.de/drugs/2094
M04AA1466,"Febuxostat",227,3.86,5,0.02,nd1464,http://sideeffects.embl.de/drugs/134018
nd1467,"M04AB - Preparations increasing uric acid excretion",26,0.44,9,0.03,nd1463,
M04AB1468,"Probenecid",26,0.44,9,0.03,nd1467,http://sideeffects.embl.de/drugs/4911
nd1469,"M04AC - Preparations with no effect on uric acid metabolism",74,1.26,9,0.03,nd1463,
M04AC1470,"Colchicine",74,1.26,9,0.03,nd1469,http://sideeffects.embl.de/drugs/2833
nd1471,"M04AX - Other antigout preparations",55,0.94,5,0.02,nd1463,
M04AX1472,"Rasburicase",55,0.94,5,0.02,nd1471,http://sideeffects.embl.de/drugs/102258
nd1473,"M05 - DRUGS FOR TREATMENT OF BONE DISEASES",421,7.16,316,1.04,nd1375,
nd1474,"M05B - DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION",421,7.16,316,1.04,nd1473,
nd1475,"M05BA - Bisphosphonates",409,6.96,312,1.03,nd1474,
M05BA1476,"Alendronate",79,1.34,122,0.4,nd1475,http://sideeffects.embl.de/drugs/2088
M05BA1477,"Clodronate",54,0.92,4,0.01,nd1475,http://sideeffects.embl.de/drugs/25419
M05BA1478,"Etidronate",53,0.9,13,0.04,nd1475,http://sideeffects.embl.de/drugs/3305
M05BA1479,"Ibandronate",175,2.98,28,0.09,nd1475,http://sideeffects.embl.de/drugs/60852
M05BA1480,"Pamidronate",157,2.67,32,0.11,nd1475,http://sideeffects.embl.de/drugs/4673
M05BA1481,"Risedronate",146,2.48,47,0.16,nd1475,http://sideeffects.embl.de/drugs/5245
M05BA1482,"Tiludronate",16,0.27,1,0.0,nd1475,http://sideeffects.embl.de/drugs/60936
M05BA1483,"Zoledronic acid",213,3.62,65,0.21,nd1475,http://sideeffects.embl.de/drugs/68740
nd1484,"M05BX - Other drugs affecting bone structure and mineralization",63,1.07,4,0.01,nd1474,
M05BX1485,"Strontium ranelate",63,1.07,4,0.01,nd1484,http://sideeffects.embl.de/drugs/6918182
nd1486,"N - NERVOUS SYSTEM",3153,53.62,7820,25.85,null,
nd1487,"N01 - ANESTHETICS",851,14.47,473,1.56,nd1486,
nd1488,"N01A - ANESTHETICS, GENERAL",692,11.77,204,0.67,nd1487,
nd1489,"N01AB - Halogenated hydrocarbons",189,3.21,27,0.09,nd1488,
N01AB1490,"Desflurane",113,1.92,5,0.02,nd1489,http://sideeffects.embl.de/drugs/42113
N01AB1491,"Enflurane",14,0.24,1,0.0,nd1489,http://sideeffects.embl.de/drugs/3226
N01AB1492,"Isoflurane",36,0.61,9,0.03,nd1489,http://sideeffects.embl.de/drugs/3763
N01AB1493,"Sevoflurane",117,1.99,12,0.04,nd1489,http://sideeffects.embl.de/drugs/5206
nd1494,"N01AF - Barbiturates, plain",31,0.53,6,0.02,nd1488,
N01AF1495,"Methohexital",31,0.53,6,0.02,nd1494,http://sideeffects.embl.de/drugs/9034
nd1496,"N01AH - Opioid anesthetics",528,8.98,122,0.4,nd1488,
N01AH1497,"Alfentanil",71,1.21,7,0.02,nd1496,http://sideeffects.embl.de/drugs/51263
N01AH1498,"Fentanyl",470,7.99,105,0.35,nd1496,http://sideeffects.embl.de/drugs/3345
N01AH1499,"Remifentanil",126,2.14,4,0.01,nd1496,http://sideeffects.embl.de/drugs/60814
N01AH1500,"Sufentanil",32,0.54,6,0.02,nd1496,http://sideeffects.embl.de/drugs/41693
nd1501,"N01AX - Other general anesthetics",299,5.09,49,0.16,nd1488,
N01AX1502,"Droperidol",42,0.71,7,0.02,nd1501,http://sideeffects.embl.de/drugs/3168
N01AX1503,"Etomidate",19,0.32,10,0.03,nd1501,http://sideeffects.embl.de/drugs/36339
N01AX1504,"Hydroxybutyrate",164,2.79,4,0.01,nd1501,http://sideeffects.embl.de/drugs/10413
N01AX1505,"Ketamine",26,0.44,11,0.04,nd1501,http://sideeffects.embl.de/drugs/3821
N01AX1506,"Nitrous oxide",23,0.39,1,0.0,nd1501,http://sideeffects.embl.de/drugs/948
N01AX1507,"Propofol",146,2.48,16,0.05,nd1501,http://sideeffects.embl.de/drugs/4943
nd1508,"N01B - ANESTHETICS, LOCAL",404,6.87,269,0.89,nd1487,
nd1509,"N01BA - Esters of aminobenzoic acid",65,1.11,18,0.06,nd1508,
N01BA1510,"Benzocaine",15,0.26,2,0.01,nd1509,http://sideeffects.embl.de/drugs/2337
N01BA1511,"Chloroprocaine",34,0.58,5,0.02,nd1509,http://sideeffects.embl.de/drugs/8612
N01BA1512,"Procaine",43,0.73,2,0.01,nd1509,http://sideeffects.embl.de/drugs/4914
N01BA1513,"Tetracaine",31,0.53,9,0.03,nd1509,http://sideeffects.embl.de/drugs/5411
nd1514,"N01BB - Amides",356,6.05,247,0.82,nd1508,
N01BB1515,"Articaine",65,1.11,1,0.0,nd1514,http://sideeffects.embl.de/drugs/32169
N01BB1516,"Bupivacaine",193,3.28,35,0.12,nd1514,http://sideeffects.embl.de/drugs/2474
N01BB1517,"Lidocaine",124,2.11,173,0.57,nd1514,http://sideeffects.embl.de/drugs/3676
N01BB1518,"Mepivacaine",53,0.9,12,0.04,nd1514,http://sideeffects.embl.de/drugs/4062
N01BB1519,"Prilocaine",69,1.17,5,0.02,nd1514,http://sideeffects.embl.de/drugs/4906
N01BB1520,"Ropivacaine",189,3.21,21,0.07,nd1514,http://sideeffects.embl.de/drugs/71273
nd1521,"N01BC - Esters of benzoic acid",11,0.19,1,0.0,nd1508,
N01BC1522,"Cocaine",11,0.19,1,0.0,nd1521,http://sideeffects.embl.de/drugs/2826
nd1523,"N01BX - Other local anesthetics",61,1.04,3,0.01,nd1508,
N01BX1524,"Capsaicin",61,1.04,3,0.01,nd1523,http://sideeffects.embl.de/drugs/2548
nd1525,"N02 - ANALGESICS",1318,22.41,1062,3.51,nd1486,
nd1526,"N02A - OPIOIDS",959,16.31,680,2.25,nd1525,
nd1527,"N02AA - Natural opium alkaloids",418,7.11,360,1.19,nd1526,
N02AA1528,"Dihydrocodeine",40,0.68,1,0.0,nd1527,http://sideeffects.embl.de/drugs/3063
N02AA1529,"Hydromorphone",276,4.69,59,0.2,nd1527,http://sideeffects.embl.de/drugs/3648
N02AA1530,"Morphine",270,4.59,172,0.57,nd1527,http://sideeffects.embl.de/drugs/4253
N02AA1531,"Oxycodone",265,4.51,128,0.42,nd1527,http://sideeffects.embl.de/drugs/4635
nd1532,"N02AB - Phenylpiperidine derivatives",487,8.28,129,0.43,nd1526,
N02AB1533,"Fentanyl",470,7.99,105,0.35,nd1532,http://sideeffects.embl.de/drugs/3345
N02AB1534,"Meperidine",76,1.29,24,0.08,nd1532,http://sideeffects.embl.de/drugs/4058
nd1535,"N02AC - Diphenylpropylamine derivatives",60,1.02,4,0.01,nd1526,
N02AC1536,"Propoxyphene",60,1.02,4,0.01,nd1535,http://sideeffects.embl.de/drugs/10100
nd1537,"N02AD - Benzomorphan derivatives",62,1.05,3,0.01,nd1526,
N02AD1538,"Pentazocine",62,1.05,3,0.01,nd1537,http://sideeffects.embl.de/drugs/4736
nd1539,"N02AE - Oripavine derivatives",196,3.33,17,0.06,nd1526,
N02AE1540,"Buprenorphine",196,3.33,17,0.06,nd1539,http://sideeffects.embl.de/drugs/2476
nd1541,"N02AF - Morphinan derivatives",135,2.3,17,0.06,nd1526,
N02AF1542,"Butorphanol",106,1.8,12,0.04,nd1541,http://sideeffects.embl.de/drugs/2487
N02AF1543,"Nalbuphine",61,1.04,5,0.02,nd1541,http://sideeffects.embl.de/drugs/4419
nd1544,"N02AX - Other opioids",571,9.71,150,0.5,nd1526,
N02AX1545,"Tapentadol",109,1.85,13,0.04,nd1544,http://sideeffects.embl.de/drugs/6433091
N02AX1546,"Tramadol",554,9.42,137,0.45,nd1544,http://sideeffects.embl.de/drugs/5523
nd1547,"N02B - OTHER ANALGESICS AND ANTIPYRETICS",322,5.48,88,0.29,nd1525,
nd1548,"N02BA - Salicylic acid and derivatives",136,2.31,64,0.21,nd1547,
N02BA1549,"Aspirin",68,1.16,20,0.07,nd1548,http://sideeffects.embl.de/drugs/2244
N02BA1550,"Diflunisal",69,1.17,7,0.02,nd1548,http://sideeffects.embl.de/drugs/3059
N02BA1551,"Salicylate",38,0.65,18,0.06,nd1548,http://sideeffects.embl.de/drugs/338
N02BA1552,"Salsalate",16,0.27,19,0.06,nd1548,http://sideeffects.embl.de/drugs/5161
nd1553,"N02BE - Anilides",157,2.67,21,0.07,nd1547,
N02BE1554,"Acetaminophen",157,2.67,21,0.07,nd1553,http://sideeffects.embl.de/drugs/1983
nd1555,"N02BG - Other analgesics and antipyretics",152,2.59,3,0.01,nd1547,
N02BG1556,"Nefopam",17,0.29,1,0.0,nd1555,http://sideeffects.embl.de/drugs/4450
N02BG1557,"Ziconotide",146,2.48,2,0.01,nd1555,http://sideeffects.embl.de/drugs/16129690
nd1558,"N02C - ANTIMIGRAINE PREPARATIONS",715,12.16,294,0.97,nd1525,
nd1559,"N02CA - Ergot alkaloids",188,3.2,11,0.04,nd1558,
N02CA1560,"Dihydroergotamine",102,1.73,7,0.02,nd1559,http://sideeffects.embl.de/drugs/3066
N02CA1561,"Ergotamine",20,0.34,2,0.01,nd1559,http://sideeffects.embl.de/drugs/3251
N02CA1562,"Lisuride",59,1.0,1,0.0,nd1559,http://sideeffects.embl.de/drugs/3938
N02CA1563,"Methysergide",59,1.0,1,0.0,nd1559,http://sideeffects.embl.de/drugs/4163
nd1564,"N02CC - Selective serotonin (5HT1) agonists",602,10.24,172,0.57,nd1558,
N02CC1565,"Almotriptan",123,2.09,3,0.01,nd1564,http://sideeffects.embl.de/drugs/123606
N02CC1566,"Eletriptan",217,3.69,10,0.03,nd1564,http://sideeffects.embl.de/drugs/77993
N02CC1567,"Frovatriptan",131,2.23,4,0.01,nd1564,http://sideeffects.embl.de/drugs/77992
N02CC1568,"Naratriptan",175,2.98,12,0.04,nd1564,http://sideeffects.embl.de/drugs/4440
N02CC1569,"Rizatriptan",148,2.52,26,0.09,nd1564,http://sideeffects.embl.de/drugs/5078
N02CC1570,"Sumatriptan",348,5.92,98,0.32,nd1564,http://sideeffects.embl.de/drugs/5358
N02CC1571,"Zolmitriptan",219,3.72,19,0.06,nd1564,http://sideeffects.embl.de/drugs/5731
nd1572,"N02CX - Other antimigraine preparations",162,2.76,111,0.37,nd1558,
N02CX1573,"Clonidine",159,2.7,109,0.36,nd1572,http://sideeffects.embl.de/drugs/2803
N02CX1574,"Pizotifen",16,0.27,2,0.01,nd1572,http://sideeffects.embl.de/drugs/27400
nd1575,"N03 - ANTIEPILEPTICS",1427,24.27,1418,4.69,nd1486,
nd1576,"N03A - ANTIEPILEPTICS",1427,24.27,1418,4.69,nd1575,
nd1577,"N03AA - Barbiturates and derivatives",90,1.53,37,0.12,nd1576,
N03AA1578,"Phenobarbital",66,1.12,16,0.05,nd1577,http://sideeffects.embl.de/drugs/4763
N03AA1579,"Primidone",37,0.63,21,0.07,nd1577,http://sideeffects.embl.de/drugs/4909
nd1580,"N03AB - Hydantoin derivatives",279,4.74,101,0.33,nd1576,
N03AB1581,"Ethotoin",20,0.34,2,0.01,nd1580,http://sideeffects.embl.de/drugs/3292
N03AB1582,"Fosphenytoin",185,3.15,5,0.02,nd1580,http://sideeffects.embl.de/drugs/56338
N03AB1583,"Mephenytoin",53,0.9,1,0.0,nd1580,http://sideeffects.embl.de/drugs/4060
N03AB1584,"Phenytoin",259,4.4,93,0.31,nd1580,http://sideeffects.embl.de/drugs/1775
nd1585,"N03AC - Oxazolidine derivatives",46,0.78,1,0.0,nd1576,
N03AC1586,"Trimethadione",46,0.78,1,0.0,nd1585,http://sideeffects.embl.de/drugs/5576
nd1587,"N03AD - Succinimide derivatives",76,1.29,12,0.04,nd1576,
N03AD1588,"Ethosuximide",64,1.09,11,0.04,nd1587,http://sideeffects.embl.de/drugs/3291
N03AD1589,"Methsuximide",34,0.58,1,0.0,nd1587,http://sideeffects.embl.de/drugs/6476
nd1590,"N03AE - Benzodiazepine derivatives",242,4.12,72,0.24,nd1576,
N03AE1591,"Clonazepam",242,4.12,72,0.24,nd1590,http://sideeffects.embl.de/drugs/2802
nd1592,"N03AF - Carboxamide derivatives",459,7.81,149,0.49,nd1576,
N03AF1593,"Carbamazepine",304,5.17,91,0.3,nd1592,http://sideeffects.embl.de/drugs/2554
N03AF1594,"Eslicarbazepine",49,0.83,1,0.0,nd1592,http://sideeffects.embl.de/drugs/114709
N03AF1595,"Oxcarbazepine",268,4.56,55,0.18,nd1592,http://sideeffects.embl.de/drugs/34312
N03AF1596,"Rufinamide",83,1.41,2,0.01,nd1592,http://sideeffects.embl.de/drugs/129228
nd1597,"N03AG - Fatty acid derivatives",476,8.1,190,0.63,nd1576,
N03AG1598,"Gamma-aminobutyric acid",5,0.09,1,0.0,nd1597,http://sideeffects.embl.de/drugs/119
N03AG1599,"Tiagabine",242,4.12,12,0.04,nd1597,http://sideeffects.embl.de/drugs/5466
N03AG1600,"Valproate",284,4.83,171,0.57,nd1597,http://sideeffects.embl.de/drugs/3121
N03AG1601,"Vigabatrin",203,3.45,6,0.02,nd1597,http://sideeffects.embl.de/drugs/5665
nd1602,"N03AX - Other antiepileptics",1142,19.42,856,2.83,nd1576,
N03AX1603,"Felbamate",209,3.55,5,0.02,nd1602,http://sideeffects.embl.de/drugs/3331
N03AX1604,"Gabapentin",449,7.64,273,0.9,nd1602,http://sideeffects.embl.de/drugs/3446
N03AX1605,"Lacosamide",94,1.6,3,0.01,nd1602,http://sideeffects.embl.de/drugs/219078
N03AX1606,"Lamotrigine",318,5.41,119,0.39,nd1602,http://sideeffects.embl.de/drugs/3878
N03AX1607,"Levetiracetam",170,2.89,180,0.6,nd1602,http://sideeffects.embl.de/drugs/59708
N03AX1608,"Pregabalin",729,12.4,58,0.19,nd1602,http://sideeffects.embl.de/drugs/125889
N03AX1609,"Stiripentol",29,0.49,1,0.0,nd1602,http://sideeffects.embl.de/drugs/39524
N03AX1610,"Topiramate",497,8.45,173,0.57,nd1602,http://sideeffects.embl.de/drugs/5514
N03AX1611,"Zonisamide",238,4.05,44,0.15,nd1602,http://sideeffects.embl.de/drugs/5734
nd1612,"N04 - ANTI-PARKINSON DRUGS",1145,19.47,380,1.26,nd1486,
nd1613,"N04A - ANTICHOLINERGIC AGENTS",84,1.43,136,0.45,nd1612,
nd1614,"N04AA - Tertiary amines",36,0.61,27,0.09,nd1613,
N04AA1615,"Trihexyphenidyl",36,0.61,27,0.09,nd1614,http://sideeffects.embl.de/drugs/5572
nd1616,"N04AB - Ethers chemically close to antihistamines",53,0.9,54,0.18,nd1613,
N04AB1617,"Diphenhydramine",42,0.71,26,0.09,nd1616,http://sideeffects.embl.de/drugs/3100
N04AB1618,"Orphenadrine",24,0.41,28,0.09,nd1616,http://sideeffects.embl.de/drugs/4601
nd1619,"N04AC - Ethers of tropine or tropine derivatives",26,0.44,55,0.18,nd1613,
N04AC1620,"Benztropine",26,0.44,55,0.18,nd1619,http://sideeffects.embl.de/drugs/2344
nd1621,"N04B - DOPAMINERGIC AGENTS",1129,19.2,244,0.81,nd1612,
nd1622,"N04BB - Adamantane derivatives",114,1.94,36,0.12,nd1621,
N04BB1623,"Amantadine",114,1.94,36,0.12,nd1622,http://sideeffects.embl.de/drugs/2130
nd1624,"N04BC - Dopamine agonists",983,16.72,151,0.5,nd1621,
N04BC1625,"Apomorphine",47,0.8,4,0.01,nd1624,http://sideeffects.embl.de/drugs/2215
N04BC1626,"Bromocriptine",146,2.48,16,0.05,nd1624,http://sideeffects.embl.de/drugs/2443
N04BC1627,"Cabergoline",112,1.9,16,0.05,nd1624,http://sideeffects.embl.de/drugs/2512
N04BC1628,"Pergolide",295,5.02,5,0.02,nd1624,http://sideeffects.embl.de/drugs/4745
N04BC1629,"Pramipexole",608,10.34,55,0.18,nd1624,http://sideeffects.embl.de/drugs/4885
N04BC1630,"Ropinirole",624,10.61,52,0.17,nd1624,http://sideeffects.embl.de/drugs/5095
N04BC1631,"Rotigotine",117,1.99,3,0.01,nd1624,http://sideeffects.embl.de/drugs/57537
nd1632,"N04BD - Monoamine oxidase B inhibitors",467,7.94,29,0.1,nd1621,
N04BD1633,"Deprenyl",381,6.48,22,0.07,nd1632,http://sideeffects.embl.de/drugs/5195
N04BD1634,"Rasagiline",246,4.18,7,0.02,nd1632,http://sideeffects.embl.de/drugs/122316
nd1635,"N04BX - Other dopaminergic agents",302,5.14,28,0.09,nd1621,
N04BX1636,"Entacapone",168,2.86,20,0.07,nd1635,http://sideeffects.embl.de/drugs/4659568
N04BX1637,"Tolcapone",227,3.86,8,0.03,nd1635,http://sideeffects.embl.de/drugs/4659569
nd1638,"N05 - PSYCHOLEPTICS",1529,26.0,2167,7.16,nd1486,
nd1639,"N05A - ANTIPSYCHOTICS",1302,22.14,1250,4.13,nd1638,
nd1640,"N05AA - Phenothiazines with aliphatic side-chain",92,1.56,23,0.08,nd1639,
N05AA1641,"Chlorpromazine",87,1.48,22,0.07,nd1640,http://sideeffects.embl.de/drugs/2726
N05AA1642,"Levomepromazine",16,0.27,1,0.0,nd1640,http://sideeffects.embl.de/drugs/3916
nd1643,"N05AB - Phenothiazines with piperazine structure",184,3.13,101,0.33,nd1639,
N05AB1644,"Fluphenazine",79,1.34,19,0.06,nd1643,http://sideeffects.embl.de/drugs/3372
N05AB1645,"Perphenazine",111,1.89,24,0.08,nd1643,http://sideeffects.embl.de/drugs/4748
N05AB1646,"Prochlorperazine",121,2.06,48,0.16,nd1643,http://sideeffects.embl.de/drugs/4917
N05AB1647,"Trifluoperazine",107,1.82,10,0.03,nd1643,http://sideeffects.embl.de/drugs/5566
nd1648,"N05AC - Phenothiazines with piperidine structure",122,2.07,7,0.02,nd1639,
N05AC1649,"Propericiazine",77,1.31,2,0.01,nd1648,http://sideeffects.embl.de/drugs/4747
N05AC1650,"Thioridazine",86,1.46,5,0.02,nd1648,http://sideeffects.embl.de/drugs/5452
nd1651,"N05AD - Butyrophenone derivatives",166,2.82,65,0.21,nd1639,
N05AD1652,"Droperidol",42,0.71,7,0.02,nd1651,http://sideeffects.embl.de/drugs/3168
N05AD1653,"Haloperidol",155,2.64,58,0.19,nd1651,http://sideeffects.embl.de/drugs/3559
nd1654,"N05AE - Indole derivatives",348,5.92,83,0.27,nd1639,
N05AE1655,"Molindone",37,0.63,1,0.0,nd1654,http://sideeffects.embl.de/drugs/23897
N05AE1656,"Ziprasidone",338,5.75,82,0.27,nd1654,http://sideeffects.embl.de/drugs/60853
nd1657,"N05AF - Thioxanthene derivatives",183,3.11,15,0.05,nd1639,
N05AF1658,"Thiothixene",70,1.19,14,0.05,nd1657,http://sideeffects.embl.de/drugs/5454
N05AF1659,"Zuclopenthixol",164,2.79,1,0.0,nd1657,http://sideeffects.embl.de/drugs/12453
nd1660,"N05AG - Diphenylbutylpiperidine derivatives",112,1.9,5,0.02,nd1639,
N05AG1661,"Pimozide",112,1.9,5,0.02,nd1660,http://sideeffects.embl.de/drugs/16362
nd1662,"N05AH - Diazepines, oxazepines, thiazepines and oxepines",634,10.78,422,1.39,nd1639,
N05AH1663,"Asenapine",109,1.85,4,0.01,nd1662,http://sideeffects.embl.de/drugs/156326
N05AH1664,"Clozapine",250,4.25,62,0.2,nd1662,http://sideeffects.embl.de/drugs/2818
N05AH1665,"Loxapine",93,1.58,23,0.08,nd1662,http://sideeffects.embl.de/drugs/3964
N05AH1666,"Olanzapine",405,6.89,182,0.6,nd1662,http://sideeffects.embl.de/drugs/4585
N05AH1667,"Quetiapine",371,6.31,151,0.5,nd1662,http://sideeffects.embl.de/drugs/5002
nd1668,"N05AL - Benzamides",81,1.38,5,0.02,nd1639,
N05AL1669,"Amisulpride",81,1.38,5,0.02,nd1668,http://sideeffects.embl.de/drugs/2159
nd1670,"N05AN - Lithium",111,1.89,57,0.19,nd1639,
N05AN1671,"Lithium",111,1.89,57,0.19,nd1670,http://sideeffects.embl.de/drugs/28486
nd1672,"N05AX - Other antipsychotics",1009,17.16,467,1.54,nd1639,
N05AX1673,"Aripiprazole",769,13.08,169,0.56,nd1672,http://sideeffects.embl.de/drugs/60795
N05AX1674,"Paliperidone",341,5.8,30,0.1,nd1672,http://sideeffects.embl.de/drugs/115237
N05AX1675,"Risperidone",608,10.34,268,0.89,nd1672,http://sideeffects.embl.de/drugs/5073
nd1676,"N05B - ANXIOLYTICS",423,7.19,550,1.82,nd1638,
nd1677,"N05BA - Benzodiazepine derivatives",357,6.07,347,1.15,nd1676,
N05BA1678,"Alprazolam",190,3.23,118,0.39,nd1677,http://sideeffects.embl.de/drugs/2118
N05BA1679,"Bromazepam",59,1.0,3,0.01,nd1677,http://sideeffects.embl.de/drugs/2441
N05BA1680,"Chlordiazepoxide",15,0.26,22,0.07,nd1677,http://sideeffects.embl.de/drugs/2712
N05BA1681,"Clobazam",93,1.58,3,0.01,nd1677,http://sideeffects.embl.de/drugs/2789
N05BA1682,"Diazepam",195,3.32,84,0.28,nd1677,http://sideeffects.embl.de/drugs/3016
N05BA1683,"Lorazepam",110,1.87,108,0.36,nd1677,http://sideeffects.embl.de/drugs/3958
N05BA1684,"Oxazepam",35,0.6,9,0.03,nd1677,http://sideeffects.embl.de/drugs/4616
nd1685,"N05BB - Diphenylmethane derivatives",12,0.2,137,0.45,nd1676,
N05BB1686,"Hydroxyzine",12,0.2,137,0.45,nd1685,http://sideeffects.embl.de/drugs/3658
nd1687,"N05BC - Carbamates",48,0.82,6,0.02,nd1676,
N05BC1688,"Meprobamate",48,0.82,6,0.02,nd1687,http://sideeffects.embl.de/drugs/4064
nd1689,"N05BE - Azaspirodecanedione derivatives",148,2.52,60,0.2,nd1676,
N05BE1690,"Buspirone",148,2.52,60,0.2,nd1689,http://sideeffects.embl.de/drugs/2477
nd1691,"N05C - HYPNOTICS AND SEDATIVES",697,11.85,367,1.21,nd1638,
nd1692,"N05CA - Barbiturates, plain",53,0.9,10,0.03,nd1691,
N05CA1693,"Amobarbital",30,0.51,1,0.0,nd1692,http://sideeffects.embl.de/drugs/2163
N05CA1694,"Methohexital",31,0.53,6,0.02,nd1692,http://sideeffects.embl.de/drugs/9034
N05CA1695,"Pentobarbital",28,0.48,1,0.0,nd1692,http://sideeffects.embl.de/drugs/4737
N05CA1696,"Secobarbital",29,0.49,2,0.01,nd1692,http://sideeffects.embl.de/drugs/5193
nd1697,"N05CC - Aldehydes and derivatives",16,0.27,1,0.0,nd1691,
N05CC1698,"Paraldehyde",16,0.27,1,0.0,nd1697,http://sideeffects.embl.de/drugs/31264
nd1699,"N05CD - Benzodiazepine derivatives",348,5.92,144,0.48,nd1691,
N05CD1700,"Estazolam",113,1.92,4,0.01,nd1699,http://sideeffects.embl.de/drugs/3261
N05CD1701,"Flunitrazepam",34,0.58,1,0.0,nd1699,http://sideeffects.embl.de/drugs/3380
N05CD1702,"Flurazepam",51,0.87,13,0.04,nd1699,http://sideeffects.embl.de/drugs/3393
N05CD1703,"Lormetazepam",67,1.14,1,0.0,nd1699,http://sideeffects.embl.de/drugs/13314
N05CD1704,"Midazolam",159,2.7,46,0.15,nd1699,http://sideeffects.embl.de/drugs/4192
N05CD1705,"Nitrazepam",89,1.51,7,0.02,nd1699,http://sideeffects.embl.de/drugs/4506
N05CD1706,"Quazepam",8,0.14,5,0.02,nd1699,http://sideeffects.embl.de/drugs/4999
N05CD1707,"Temazepam",76,1.29,49,0.16,nd1699,http://sideeffects.embl.de/drugs/5391
N05CD1708,"Triazolam",85,1.45,18,0.06,nd1699,http://sideeffects.embl.de/drugs/5556
nd1709,"N05CF - Benzodiazepine related drugs",455,7.74,193,0.64,nd1691,
N05CF1710,"Zaleplon",246,4.18,35,0.12,nd1709,http://sideeffects.embl.de/drugs/5719
N05CF1711,"Zolpidem",280,4.76,116,0.38,nd1709,http://sideeffects.embl.de/drugs/5732
N05CF1712,"Zopiclone",221,3.76,42,0.14,nd1709,http://sideeffects.embl.de/drugs/5735
nd1713,"N05CH - Melatonin receptor agonists",130,2.21,8,0.03,nd1691,
N05CH1714,"Melatonin",119,2.02,1,0.0,nd1713,http://sideeffects.embl.de/drugs/896
N05CH1715,"Ramelteon",17,0.29,7,0.02,nd1713,http://sideeffects.embl.de/drugs/208902
nd1716,"N05CM - Other hypnotics and sedatives",180,3.06,11,0.04,nd1691,
N05CM1717,"Dexmedetomidine",126,2.14,6,0.02,nd1716,http://sideeffects.embl.de/drugs/60612
N05CM1718,"Scopolamine",74,1.26,5,0.02,nd1716,http://sideeffects.embl.de/drugs/5184
nd1719,"N06 - PSYCHOANALEPTICS",1711,29.1,2224,7.35,nd1486,
nd1720,"N06A - ANTIDEPRESSANTS",1518,25.82,1746,5.77,nd1719,
nd1721,"N06AA - Non-selective monoamine reuptake inhibitors",538,9.15,249,0.82,nd1720,
N06AA1722,"Amitriptyline",104,1.77,71,0.23,nd1721,http://sideeffects.embl.de/drugs/2160
N06AA1723,"Amoxapine",86,1.46,2,0.01,nd1721,http://sideeffects.embl.de/drugs/2170
N06AA1724,"Clomipramine",384,6.53,17,0.06,nd1721,http://sideeffects.embl.de/drugs/2801
N06AA1725,"Desipramine",91,1.55,21,0.07,nd1721,http://sideeffects.embl.de/drugs/2995
N06AA1726,"Dothiepin",77,1.31,2,0.01,nd1721,http://sideeffects.embl.de/drugs/3155
